Codigo DANE,Municipio Productor,Departamento,Recurso Natural,Nombre Del Proyecto,Año Produccion,Trimestre,Unidad Medida,Tipo Contraprestacion,Valor Contraprestacion ,Cantidad Producción
15097,Boavita,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,2379797,260
15097,Boavita,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,7848214,1977
15097,Boavita,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,18035444,4176
15097,Boavita,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,344702,66
15097,Boavita,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,51858787,11904
15097,Boavita,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,45510453,9115
15097,Boavita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,118062746,9871
15097,Boavita,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,103367344,7755
15097,Boavita,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,6259887,684
15097,Boavita,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 4,TONELADAS,REGALIA,33021011,2663
15104,Boyaca - Boyaca,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,363251,34
15104,Boyaca - Boyaca,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,205325,48
15104,Boyaca - Boyaca,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 2,TONELADAS,REGALIA,19035237,2424
15104,Boyaca - Boyaca,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,8583414,2009
15104,Boyaca - Boyaca,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,154830,39
15104,Boyaca - Boyaca,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,326184,87
15104,Boyaca - Boyaca,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,92349,22
15104,Boyaca - Boyaca,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,2028354,191
15106,Briceño - Boyaca,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,410344,90
15106,Briceño - Boyaca,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,370310,99
15106,Briceño - Boyaca,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,377206,80
15106,Briceño - Boyaca,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,654099,182
15106,Briceño - Boyaca,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,50000,0
15176,Chiquinquira,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,440595,30
15180,Chiscas,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,7451687,457
15180,Chiscas,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 1,TONELADAS,REGALIA,7176030,796
15180,Chiscas,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,1565560,42
15180,Chiscas,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,23758348,1544
15180,Chiscas,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 2,TONELADAS,REGALIA,,308
15180,Chiscas,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 3,TONELADAS,REGALIA,1669455,44
15180,Chiscas,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,1651439,44
15180,Chiscas,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,49899607,3307
15183,Chita,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 1,TONELADAS,REGALIA,40598351,5360
15183,Chita,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,159867811,21216
15183,Chita,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 1,TONELADAS,REGALIA,36503036,5901
15183,Chita,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,27296675,6299
15183,Chita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,7837126,1583
15183,Chita,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,35434946,3181
15183,Chita,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,6985508,543
15183,Chita,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 1,TONELADAS,REGALIA,4229948,476
15183,Chita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,14663767,2961
15183,Chita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,25050312,2520
15183,Chita,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,35625944,2666
15183,Chita,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 2,TONELADAS,REGALIA,,1087
15183,Chita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,9446163,1315
15183,Chita,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,211586645,26487
15183,Chita,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,49937930,24359
15183,Chita,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,9447752,1768
15183,Chita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,21944709,2166
15183,Chita,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,48008733,3482
15183,Chita,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 3,TONELADAS,REGALIA,2825826,192
15183,Chita,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,12827744,788
15183,Chita,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,149224648,35829
15183,Chita,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,405601423,86251
15183,Chita,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,28624544,6420
15183,Chita,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,7116172,1664
15183,Chita,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,32012059,6442
15183,Chita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,127553414,10677
15183,Chita,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,40328456,2935
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,23526800,1612
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,5488845,1283
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,9402145,2266
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,14111971,3027
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,3934038,794
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,2697239,492
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,88857330,6901
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,25921447,2130
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 1,TONELADAS,REGALIA,17620034,2731
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,1374149,280
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,1731538,353
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 2,TONELADAS,REGALIA,7809885,1447
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,5289506,1420
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,7696286,1742
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,19584271,4247
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,3373708,465
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,67318692,5658
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,24928225,2868
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 2,TONELADAS,REGALIA,65623453,6583
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 2,TONELADAS,REGALIA,,4849
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,2461201,436
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,13297319,3336
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,9042096,2509
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,14104152,3536
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,6596544,1604
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,11330618,2315
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,4942193,412
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,107162155,7131
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 3,TONELADAS,REGALIA,102917251,6120
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 3,TONELADAS,REGALIA,35578047,5191
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,2170919,357
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,1907727,378
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,1802677,197
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,20498369,4990
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,7490939,1972
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,11005980,2870
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,6052455,1460
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,25909830,5246
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,12764521,2089
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,68152140,4782
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,4415356,483
15187,Chivata,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 4,TONELADAS,REGALIA,15892207,2413
15204,Combita,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,578222,145
15204,Combita,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,1156796,305
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,9017581,1668
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,18444530,2578
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,17125202,2298
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 1,TONELADAS,REGALIA,69218631,13134
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,19554808,5143
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 1,TONELADAS,REGALIA,26130906,7004
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,116429112,28102
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,103340565,22344
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,72544315,14635
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,77179499,12667
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,139829109,19457
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,136786809,15999
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 1,TONELADAS,REGALIA,24865006,3855
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,58087196,11782
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,7786502,936
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,29401696,5991
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 2,TONELADAS,REGALIA,75946579,14789
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,33640494,9027
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 2,TONELADAS,REGALIA,853067,203
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,103329421,23427
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,129690908,27973
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,33500546,6822
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,46421930,8082
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,28831032,3464
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 2,TONELADAS,REGALIA,73753769,10293
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 2,TONELADAS,REGALIA,3293886,14185
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,35948196,7247
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,17415701,3084
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,8006118,1418
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,61144750,15194
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,165130538,43272
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,136222327,33865
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,81601923,20127
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,278931968,57594
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,65286938,12947
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,34932940,6184
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 3,TONELADAS,REGALIA,37044703,4025
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 3,TONELADAS,REGALIA,57506572,8391
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,14585173,2891
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,1325652,218
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,22387005,4437
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,66168624,7228
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,77012417,19122
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,38997050,10583
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,67430980,17535
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,162228619,38330
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,114283008,22940
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,87105016,16618
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,73935798,11940
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,5784568,632
15215,Corrales,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 4,TONELADAS,REGALIA,30406207,4348
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,6188210,1145
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,6225690,870
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,25858718,1910
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 1,TONELADAS,REGALIA,3098444,588
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,2379971,556
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 1,TONELADAS,REGALIA,4951762,1374
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,9417044,2269
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,4530304,979
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,11755219,2374
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,120986532,11820
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,44862689,5551
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,8462312,1716
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,24640454,1671
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,4451812,907
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 2,TONELADAS,REGALIA,47834185,8863
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,2968923,797
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,8032612,1817
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,18080913,3902
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,10239886,2080
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,121950553,11993
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,123264155,10939
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 2,TONELADAS,REGALIA,371831,52
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,11892090,1564
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,5255935,931
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,39143791,9823
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,6467974,1795
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,2237643,557
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,7500510,1850
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,33311790,7018
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,31662485,3570
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,85643000,7737
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 3,TONELADAS,REGALIA,1798439,203
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,4182327,829
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,2777234,202
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,830714,165
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,20991016,5271
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,12345765,3147
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,12110755,3074
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,851063,205
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,12506155,2511
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,168685193,14246
15224,Cucaita,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,408807651,33159
15238,Duitama,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 1,TONELADAS,REGALIA,263500,50
15238,Duitama,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,16093144,3762
15238,Duitama,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 2,TONELADAS,REGALIA,14263696,2643
15238,Duitama,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,6834860,1835
15238,Duitama,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,32334848,8109
15238,Duitama,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,10173344,2823
15238,Duitama,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,2717824,676
15238,Duitama,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,16717154,4211
15238,Duitama,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,4015535,1076
15248,El Espino,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,743740,100
15276,Floresta,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,1310355,326
15276,Floresta,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,1323573,336
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,5714360,1057
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,30557904,4271
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,760225,106
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 1,TONELADAS,REGALIA,24336386,4618
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,26729455,6648
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 1,TONELADAS,REGALIA,44587311,11798
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,99334139,23952
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,63621721,13754
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,75720267,15284
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,114733510,14949
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,211511117,21180
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,97621386,12123
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 1,TONELADAS,REGALIA,14140692,2192
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,29028379,5912
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,17129231,2058
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,26000753,5298
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 2,TONELADAS,REGALIA,54489680,10096
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,22122410,5858
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 2,TONELADAS,REGALIA,540509,92
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,111489647,25355
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,92717343,19969
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,129072512,26293
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,119092406,15257
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,40798092,4902
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 2,TONELADAS,REGALIA,39928362,5572
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 2,TONELADAS,REGALIA,12207010,7243
15296,Gameza,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,88527779,12749
